SUBCLASSE|DENOMINACAO|DESCRICAO|ITEM|SUBITEM|ALIQUOTA|IDCNAE 
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE EMISSÃO DE IMPRESSOS|15|10|5|7718
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE EMISSÃO DE IMPRESSOS|15|10|5|7716
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE EMISSÃO DE IMPRESSOS|15|10|5|7715
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE EMISSÃO DE IMPRESSOS|15|10|5|7714
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE EMISSÃO DE IMPRESSOS|15|10|5|7713
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE EMISSÃO DE IMPRESSOS|15|10|5|7712
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE EMISSÃO DE IMPRESSOS|15|10|5|7710
6492100|SECURITIZACAO DE CREDITOS|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7687
6438701|BANCOS DE CAMBIO|SERVIÇOS DE DEVOLUÇÃO DE TÍTULOS|15|11|5|7898
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE DEVOLUÇÃO DE TÍTULOS|15|11|5|7897
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE DEVOLUÇÃO DE TÍTULOS|15|11|5|7896
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE DEVOLUÇÃO DE TÍTULOS|15|11|5|7899
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE DEVOLUÇÃO DE TÍTULOS|15|11|5|7901
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE DEVOLUÇÃO DE TÍTULOS|15|11|5|7903
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7984
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE PROTESTO DE TÍTULOS|15|11|5|7933
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE PROTESTO DE TÍTULOS|15|11|5|7927
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7990
6421200|BANCOS COMERCIAIS|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7989
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7988
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7987
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7986
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7985
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7983
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7982
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7981
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7980
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7979
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7978
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7977
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7976
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7975
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7974
6438701|BANCOS DE CAMBIO|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7973
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE REAPRESENTAÇÃO DE TÍTULOS|15|11|5|7972
6421200|BANCOS COMERCIAIS|SERVIÇOS DE MANUTENÇÃO DE TÍTULOS|15|11|5|7971
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE MANUTENÇÃO DE TÍTULOS|15|11|5|7970
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE MANUTENÇÃO DE TÍTULOS|15|11|5|7969
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE MANUTENÇÃO DE TÍTULOS|15|11|5|7968
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE MANUTENÇÃO DE TÍTULOS|15|11|5|7967
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE MANUTENÇÃO DE TÍTULOS|15|11|5|7966
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE MANUTENÇÃO DE TÍTULOS|15|11|5|7965
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE MANUTENÇÃO DE TÍTULOS|15|11|5|7964
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE MANUTENÇÃO DE TÍTULOS|15|11|5|7963
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE MANUTENÇÃO DE TÍTULOS|15|11|5|7962
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE MANUTENÇÃO DE TÍTULOS|15|11|5|7961
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE MANUTENÇÃO DE TÍTULOS|15|11|5|7960
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE MANUTENÇÃO DE TÍTULOS|15|11|5|7959
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE MANUTENÇÃO DE TÍTULOS|15|11|5|7958
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE PROTESTO DE TÍTULOS|15|11|5|7920
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE PROTESTO DE TÍTULOS|15|11|5|7919
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE PROTESTO DE TÍTULOS|15|11|5|7918
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE PROTESTO DE TÍTULOS|15|11|5|7917
6438701|BANCOS DE CAMBIO|SERVIÇOS DE PROTESTO DE TÍTULOS|15|11|5|7916
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE PROTESTO DE TÍTULOS|15|11|5|7915
6421200|BANCOS COMERCIAIS|SERVIÇOS DE DEVOLUÇÃO DE TÍTULOS|15|11|5|7914
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE DEVOLUÇÃO DE TÍTULOS|15|11|5|7913
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE DEVOLUÇÃO DE TÍTULOS|15|11|5|7912
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE SUSTAÇÃO DE PROTESTO DE TÍTULOS|15|11|5|7939
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE SUSTAÇÃO DE PROTESTO DE TÍTULOS|15|11|5|7938
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE SUSTAÇÃO DE PROTESTO DE TÍTULOS|15|11|5|7937
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE SUSTAÇÃO DE PROTESTO DE TÍTULOS|15|11|5|7936
6438701|BANCOS DE CAMBIO|SERVIÇOS DE SUSTAÇÃO DE PROTESTO DE TÍTULOS|15|11|5|7935
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE SUSTAÇÃO DE PROTESTO DE TÍTULOS|15|11|5|7934
6421200|BANCOS COMERCIAIS|SERVIÇOS DE PROTESTO DE TÍTULOS|15|11|5|7932
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE PROTESTO DE TÍTULOS|15|11|5|7931
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE PROTESTO DE TÍTULOS|15|11|5|7930
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE SUSTAÇÃO DE PROTESTO DE TÍTULOS|15|11|5|7948
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE SUSTAÇÃO DE PROTESTO DE TÍTULOS|15|11|5|7947
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE SUSTAÇÃO DE PROTESTO DE TÍTULOS|15|11|5|7946
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE SUSTAÇÃO DE PROTESTO DE TÍTULOS|15|11|5|7945
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE SUSTAÇÃO DE PROTESTO DE TÍTULOS|15|11|5|7944
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE SUSTAÇÃO DE PROTESTO DE TÍTULOS|15|11|5|7943
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE SUSTAÇÃO DE PROTESTO DE TÍTULOS|15|11|5|7942
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE SUSTAÇÃO DE PROTESTO DE TÍTULOS|15|11|5|7941
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE SUSTAÇÃO DE PROTESTO DE TÍTULOS|15|11|5|7940
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE MANUTENÇÃO DE TÍTULOS|15|11|5|7957
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE MANUTENÇÃO DE TÍTULOS|15|11|5|7956
6438701|BANCOS DE CAMBIO|SERVIÇOS DE MANUTENÇÃO DE TÍTULOS|15|11|5|7955
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE MANUTENÇÃO DE TÍTULOS|15|11|5|7954
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE MANUTENÇÃO DE TÍTULOS|15|11|5|7953
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE SUSTAÇÃO DE PROTESTO DE TÍTULOS|15|11|5|7952
6421200|BANCOS COMERCIAIS|SERVIÇOS DE SUSTAÇÃO DE PROTESTO DE TÍTULOS|15|11|5|7951
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE SUSTAÇÃO DE PROTESTO DE TÍTULOS|15|11|5|7950
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE SUSTAÇÃO DE PROTESTO DE TÍTULOS|15|11|5|7949
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE PROTESTO DE TÍTULOS|15|11|5|7929
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE PROTESTO DE TÍTULOS|15|11|5|7928
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE PROTESTO DE TÍTULOS|15|11|5|7926
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE PROTESTO DE TÍTULOS|15|11|5|7925
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE PROTESTO DE TÍTULOS|15|11|5|7924
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE PROTESTO DE TÍTULOS|15|11|5|7923
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE PROTESTO DE TÍTULOS|15|11|5|7922
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE PROTESTO DE TÍTULOS|15|11|5|7921
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE DEVOLUÇÃO DE TÍTULOS|15|11|5|7911
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE DEVOLUÇÃO DE TÍTULOS|15|11|5|7910
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE DEVOLUÇÃO DE TÍTULOS|15|11|5|7909
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE DEVOLUÇÃO DE TÍTULOS|15|11|5|7908
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE DEVOLUÇÃO DE TÍTULOS|15|11|5|7907
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE DEVOLUÇÃO DE TÍTULOS|15|11|5|7906
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE DEVOLUÇÃO DE TÍTULOS|15|11|5|7905
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE DEVOLUÇÃO DE TÍTULOS|15|11|5|7904
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE DEVOLUÇÃO DE TÍTULOS|15|11|5|7902
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE DEVOLUÇÃO DE TÍTULOS|15|11|5|7900
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE CUSTÓDIA|15|12|5|8029
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE CUSTÓDIA|15|12|5|8030
6438701|BANCOS DE CAMBIO|SERVIÇOS DE CUSTÓDIA|15|12|5|8031
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE CUSTÓDIA|15|12|5|8032
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE CUSTÓDIA|15|12|5|8034
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE CUSTÓDIA|15|12|5|8036
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE CUSTÓDIA|15|12|5|8045
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE CUSTÓDIA|15|12|5|8044
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE CUSTÓDIA|15|12|5|8043
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE CUSTÓDIA|15|12|5|8042
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE CUSTÓDIA|15|12|5|8041
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE CUSTÓDIA|15|12|5|8040
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE CUSTÓDIA|15|12|5|8039
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE CUSTÓDIA|15|12|5|8038
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE CUSTÓDIA|15|12|5|8037
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA|15|12|5|8058
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA|15|12|5|8048
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA|15|12|5|8064
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA|15|12|5|8063
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA|15|12|5|8062
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA|15|12|5|8061
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA|15|12|5|8060
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA|15|12|5|8059
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA|15|12|5|8057
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA|15|12|5|8056
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA|15|12|5|8055
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA|15|12|5|8066
6421200|BANCOS COMERCIAIS|SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA|15|12|5|8065
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA|15|12|5|8054
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA|15|12|5|8053
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA|15|12|5|8052
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA|15|12|5|8051
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA|15|12|5|8050
6438701|BANCOS DE CAMBIO|SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA|15|12|5|8049
6421200|BANCOS COMERCIAIS|SERVIÇOS DE CUSTÓDIA|15|12|5|8047
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE CUSTÓDIA|15|12|5|8046
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE CUSTÓDIA|15|12|5|8035
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE CUSTÓDIA|15|12|5|8033
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE EDIÇÃO, ALTERAÇÃO, PRORROGAÇÃO, CANCELAMENTO E BAIXA DE CONTRATO DE CÂMBIO|15|13|5|7992
6438701|BANCOS DE CAMBIO|SERVIÇOS DE EDIÇÃO, ALTERAÇÃO, PRORROGAÇÃO, CANCELAMENTO E BAIXA DE CONTRATO DE CÂMBIO|15|13|5|7993
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE EDIÇÃO, ALTERAÇÃO, PRORROGAÇÃO, CANCELAMENTO E BAIXA DE CONTRATO DE CÂMBIO|15|13|5|7994
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE EDIÇÃO, ALTERAÇÃO, PRORROGAÇÃO, CANCELAMENTO E BAIXA DE CONTRATO DE CÂMBIO|15|13|5|7995
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE EDIÇÃO, ALTERAÇÃO, PRORROGAÇÃO, CANCELAMENTO E BAIXA DE CONTRATO DE CÂMBIO|15|13|5|7997
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE EDIÇÃO, ALTERAÇÃO, PRORROGAÇÃO, CANCELAMENTO E BAIXA DE CONTRATO DE CÂMBIO|15|13|5|7999
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE OPERAÇÃO DE CÂMBIO|15|13|5|8177
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE OPERAÇÃO DE CÂMBIO|15|13|5|8176
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE OPERAÇÃO DE CÂMBIO|15|13|5|8175
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE OPERAÇÃO DE CÂMBIO|15|13|5|8174
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE OPERAÇÃO DE CÂMBIO|15|13|5|8173
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE OPERAÇÃO DE CÂMBIO|15|13|5|8172
6438701|BANCOS DE CAMBIO|SERVIÇOS DE OPERAÇÃO DE CÂMBIO|15|13|5|8171
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE OPERAÇÃO DE CÂMBIO|15|13|5|8170
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE EDIÇÃO, ALTERAÇÃO, PRORROGAÇÃO, CANCELAMENTO E BAIXA DE CONTRATO DE CÂMBIO|15|13|5|8008
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE EDIÇÃO, ALTERAÇÃO, PRORROGAÇÃO, CANCELAMENTO E BAIXA DE CONTRATO DE CÂMBIO|15|13|5|7991
6450600|SOCIEDADES DE CAPITALIZACAO|SERVIÇOS DE EMISSÃO, FORNECIMENTO E CANCELAMENTO DE CHEQUES DE VIAGEM|15|13|5|8513
6421200|BANCOS COMERCIAIS|SERVIÇOS DE EMISSÃO, FORNECIMENTO E CANCELAMENTO DE CHEQUES DE VIAGEM|15|13|5|8512
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE EMISSÃO, FORNECIMENTO E CANCELAMENTO DE CHEQUES DE VIAGEM|15|13|5|8511
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE EMISSÃO, FORNECIMENTO E CANCELAMENTO DE CHEQUES DE VIAGEM|15|13|5|8510
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE EMISSÃO, FORNECIMENTO E CANCELAMENTO DE CHEQUES DE VIAGEM|15|13|5|8509
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE EMISSÃO, FORNECIMENTO E CANCELAMENTO DE CHEQUES DE VIAGEM|15|13|5|8508
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE EMISSÃO, FORNECIMENTO E CANCELAMENTO DE CHEQUES DE VIAGEM|15|13|5|8507
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE EMISSÃO, FORNECIMENTO E CANCELAMENTO DE CHEQUES DE VIAGEM|15|13|5|8506
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE EMISSÃO, FORNECIMENTO E CANCELAMENTO DE CHEQUES DE VIAGEM|15|13|5|8505
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE EMISSÃO, FORNECIMENTO E CANCELAMENTO DE CHEQUES DE VIAGEM|15|13|5|8504
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE EMISSÃO, FORNECIMENTO E CANCELAMENTO DE CHEQUES DE VIAGEM|15|13|5|8503
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE EMISSÃO, FORNECIMENTO E CANCELAMENTO DE CHEQUES DE VIAGEM|15|13|5|8502
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE EMISSÃO, FORNECIMENTO E CANCELAMENTO DE CHEQUES DE VIAGEM|15|13|5|8501
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE EMISSÃO, FORNECIMENTO E CANCELAMENTO DE CHEQUES DE VIAGEM|15|13|5|8500
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE EMISSÃO, FORNECIMENTO E CANCELAMENTO DE CHEQUES DE VIAGEM|15|13|5|8499
6436100|SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS|SERVIÇOS DE EMISSÃO, FORNECIMENTO E CANCELAMENTO DE CHEQUES DE VIAGEM|15|13|5|8498
6437900|SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR|SERVIÇOS DE EMISSÃO, FORNECIMENTO E CANCELAMENTO DE CHEQUES DE VIAGEM|15|13|5|8497
6438701|BANCOS DE CAMBIO|SERVIÇOS DE EMISSÃO, FORNECIMENTO E CANCELAMENTO DE CHEQUES DE VIAGEM|15|13|5|8496
6438799|OUTRAS INSTITUICOES DE INTERMEDIACAO NAO-MONETARIA NAO ESPECIFICADAS ANTERIORMENTE|SERVIÇOS DE EMISSÃO, FORNECIMENTO E CANCELAMENTO DE CHEQUES DE VIAGEM|15|13|5|8495
6421200|BANCOS COMERCIAIS|SERVIÇOS DE COBRANÇA OU DEPÓSITOS NO EXTERIOR|15|13|5|8494
6422100|BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL|SERVIÇOS DE COBRANÇA OU DEPÓSITOS NO EXTERIOR|15|13|5|8493
6423900|CAIXAS ECONOMICAS|SERVIÇOS DE COBRANÇA OU DEPÓSITOS NO EXTERIOR|15|13|5|8492
6424701|BANCOS COOPERATIVOS|SERVIÇOS DE COBRANÇA OU DEPÓSITOS NO EXTERIOR|15|13|5|8491
6424702|COOPERATIVAS CENTRAIS DE CREDITO|SERVIÇOS DE COBRANÇA OU DEPÓSITOS NO EXTERIOR|15|13|5|8490
6424703|COOPERATIVAS DE CREDITO MUTUO|SERVIÇOS DE COBRANÇA OU DEPÓSITOS NO EXTERIOR|15|13|5|8489
6424704|COOPERATIVAS DE CREDITO RURAL|SERVIÇOS DE COBRANÇA OU DEPÓSITOS NO EXTERIOR|15|13|5|8488
6431000|BANCOS MULTIPLOS, SEM CARTEIRA COMERCIAL|SERVIÇOS DE COBRANÇA OU DEPÓSITOS NO EXTERIOR|15|13|5|8487
6432800|BANCOS DE INVESTIMENTO|SERVIÇOS DE COBRANÇA OU DEPÓSITOS NO EXTERIOR|15|13|5|8486
6433600|BANCOS DE DESENVOLVIMENTO|SERVIÇOS DE COBRANÇA OU DEPÓSITOS NO EXTERIOR|15|13|5|8485
6434400|AGENCIAS DE FOMENTO|SERVIÇOS DE COBRANÇA OU DEPÓSITOS NO EXTERIOR|15|13|5|8484
6435201|SOCIEDADES DE CREDITO IMOBILIARIO|SERVIÇOS DE COBRANÇA OU DEPÓSITOS NO EXTERIOR|15|13|5|8483
6435202|ASSOCIACOES DE POUPANCA E EMPRESTIMO|SERVIÇOS DE COBRANÇA OU DEPÓSITOS NO EXTERIOR|15|13|5|8482
6435203|COMPANHIAS HIPOTECARIAS|SERVIÇOS DE COBRANÇA OU DEPÓSITOS NO EXTERIOR|15|13|5|8481
